"address" "elapsed_time" "lon" "lat" "geoenc_status"
"22313" " Zsókavár utca Budapest 15" 0.266504049301147 NA NA "NOT OK"
"22314" " Kerék utca Budapest 3" 0.279097080230713 NA NA "NOT OK"
"22315" " Balzac utca Budapest 13" 0.474710941314697 NA NA "NOT OK"
"22316" " Józsefváros – Corvinnegyed Budapest 8" 0.473419904708862 NA NA "NOT OK"
"22317" " Balzac utca Budapest 13" 0.284428119659424 NA NA "NOT OK"
"22318" " Józsefváros – Palotanegyed Budapest 8" 0.278837919235229 NA NA "NOT OK"
"22319" " Királyhágó utca Budapest 12" 0.467714071273804 NA NA "NOT OK"
"22320" " Gellérthegy Budapest 11" 0.464640855789185 19.038769 47.4845654 "OK"
"22321" " Balzac utca Budapest 13" 0.290422201156616 NA NA "NOT OK"
"22322" " Határ út Budapest 20" 0.831849813461304 NA NA "NOT OK"
"22323" " Országbíró utca Budapest 13" 0.294872999191284 NA NA "NOT OK"
"22324" " Gellérthegy Budapest 11" 0.272060871124268 NA NA "NOT OK"
"22325" " Király utca Budapest 6" 0.27208399772644 NA NA "NOT OK"
"22326" " Baross utca Budapest 8" 0.48156213760376 NA NA "NOT OK"
"22327" " Béla király út Budapest 12" 0.634413957595825 18.9882303 47.5013789 "OK"
"22328" " Andrássy út Budapest 6" 0.28245997428894 NA NA "NOT OK"
"22329" " Külso-Erzsébetváros Budapest 7" 0.281662940979004 NA NA "NOT OK"
"22330" " Belváros Budapest 5" 0.292854070663452 NA NA "NOT OK"
"22331" " Váci út 87. Budapest 13" 0.478851079940796 NA NA "NOT OK"
"22332" " Bimbó út Budapest 2" 0.505733966827393 19.0300011 47.5121218 "OK"
"22333" " Belváros Budapest 5" 0.301707983016968 NA NA "NOT OK"
"22334" " Lágymányos – Muegyetem környéke Budapest 11" 0.280658006668091 NA NA "NOT OK"
"22335" " Jáhn Ferenc utca Budapest 19" 0.498131990432739 NA NA "NOT OK"
"22336" " Jáhn Ferenc utca Budapest 19" 0.486721038818359 19.1507978 47.449706 "OK"
"22337" " Angyalföld Budapest 13" 0.291475057601929 NA NA "NOT OK"
"22338" " Belso-Terézváros Budapest 6" 0.276010990142822 NA NA "NOT OK"
"22339" " Albertfalva Budapest 11" 0.484714984893799 NA NA "NOT OK"
"22340" " Magyar jakobinusok tere Budapest 12" 0.469718933105469 19.0237235 47.5022835 "OK"
"22341" " Liget utca 1/c Budapest 10" 0.283967018127441 NA NA "NOT OK"
"22342" " Józsefváros – Orczynegyed Budapest 8" 0.279242992401123 NA NA "NOT OK"
"22343" " Bácskai utca Budapest 14" 0.487266063690186 19.1083404 47.5191326 "OK"
"22344" " Nagyzugló Budapest 14" 0.479013919830322 NA NA "NOT OK"
"22345" " Herminamezo Budapest 14" 0.28369402885437 NA NA "NOT OK"
"22346" " Alsórákos Budapest 14" 0.274910926818848 NA NA "NOT OK"
"22347" " Alkotás utca 15. Budapest 12" 0.499943971633911 19.0235823 47.4981427 "OK"
"22348" " Szent Gellért tér Budapest 11" 0.290102005004883 NA NA "NOT OK"
"22349" " Kálvária tér Budapest 8" 0.476870059967041 NA NA "NOT OK"
"22350" " Wesselényi utca Budapest 7" 0.335198879241943 NA NA "NOT OK"
"22351" " Mogyoródi út 89/b Budapest 14" 0.276873111724854 NA NA "NOT OK"
"22352" " Margit körút Budapest 2" 0.484395027160645 NA NA "NOT OK"
"22353" " Semmelweis utca Budapest 5" 0.491710901260376 19.0575166 47.4952581 "OK"
"22354" " Semmelweis utca Budapest 5" 0.28099513053894 NA NA "NOT OK"
"22355" " Bókay János utca Budapest 8" 0.272445917129517 NA NA "NOT OK"
"22356" " Havanna lakótelep Budapest 18" 0.480473041534424 NA NA "NOT OK"
"22357" " Bethlen Gábor utca Budapest 15" 0.499469995498657 19.0806862 47.5022759 "OK"
"22358" " Középso-Erzsébetváros Budapest 7" 0.304919004440308 NA NA "NOT OK"
"22359" " Veder utca Budapest 3" 0.292115211486816 NA NA "NOT OK"
"22360" " Béke tér Budapest 13" 0.498317003250122 19.0672749698659 47.4189849 "OK"
"22361" " Akácfa utca Budapest 7" 0.277029037475586 NA NA "NOT OK"
"22362" " Lónyay utca Budapest 9" 0.489492893218994 NA NA "NOT OK"
"22363" " Mosoly utca 33. Budapest 13" 0.296715021133423 NA NA "NOT OK"
"22364" " Tuzliliom utca Budapest 22" 0.266933917999268 NA NA "NOT OK"
"22365" " Gellérthegy Budapest 11" 0.459710121154785 NA NA "NOT OK"
"22366" " Dózsa György út Budapest 6" 0.51250696182251 19.0635372 47.5248671 "OK"
"22367" " Pacsirtamezo utca Budapest 3" 0.300187110900879 NA NA "NOT OK"
"22368" " Külso-Terézváros Budapest 6" 0.274272918701172 NA NA "NOT OK"
"22369" " Zászlós utca 29-32 Budapest 14" 0.478707075119019 NA NA "NOT OK"
"22370" " Dózsa György út 126. Budapest 13" 0.528409957885742 19.071206 47.5193452 "OK"
"22371" " Csillebérc Budapest 12" 0.306549072265625 NA NA "NOT OK"
"22372" " Madárhegy Budapest 11" 0.276695966720581 NA NA "NOT OK"
"22373" " Kobánya – Óhegy Budapest 10" 0.497761011123657 19.1279634 47.4818602 "OK"
"22374" " Böszörményi út Budapest 12" 0.290413856506348 NA NA "NOT OK"
"22375" " Hollán Erno utca Budapest 13" 0.47097110748291 NA NA "NOT OK"
"22376" " Angyalföld-Kertváros Budapest 13" 0.282258033752441 NA NA "NOT OK"
"22377" " Füst Milán utca Budapest 3" 0.282894849777222 NA NA "NOT OK"
"22378" " Belso-Erzsébetváros Budapest 7" 0.73921799659729 19.0670703 47.4842396 "OK"
"22379" " Angyal utca 7. Budapest 9" 0.280235052108765 NA NA "NOT OK"
"22380" " József Attila tér Budapest 13" 0.262331962585449 NA NA "NOT OK"
"22381" " Ady Endre utca Budapest 20" 0.278836965560913 NA NA "NOT OK"
"22382" " Józsefváros – Losoncinegyed Budapest 8" 0.477558135986328 NA NA "NOT OK"
"22383" " Józsefváros – Orczynegyed Budapest 8" 0.470417022705078 NA NA "NOT OK"
"22384" " Herminamezo Budapest 14" 0.26947283744812 NA NA "NOT OK"
"22385" " Józsefváros – Magdolnanegyed Budapest 8" 0.280994176864624 NA NA "NOT OK"
"22386" " Keleti Károly utca 20/B Budapest 2" 0.462992906570435 NA NA "NOT OK"
"22387" " József Attila utca Budapest 4" 0.532526016235352 19.049094 47.4988362 "OK"
"22388" " Vágóhíd utca Budapest 9" 0.290134906768799 NA NA "NOT OK"
"22389" " Belso-Terézváros Budapest 6" 0.271262168884277 NA NA "NOT OK"
"22390" " Erzsébetfalva Budapest 20" 0.470818042755127 NA NA "NOT OK"
"22391" " Vizafogó Budapest 13" 0.476960897445679 19.0643263 47.5369144 "OK"
"22392" " Vizafogó Budapest 13" 0.279483079910278 NA NA "NOT OK"
"22393" " Fogarasi út Budapest 14" 0.316960096359253 NA NA "NOT OK"
"22394" " Vizafogó Budapest 13" 0.467584133148193 19.0643263 47.5369144 "OK"
"22395" " Zichy Jeno utca 30. Budapest 6" 0.468561172485352 NA NA "NOT OK"
"22396" " Francia út Budapest 14" 0.272050857543945 NA NA "NOT OK"
"22397" " Jávorka Ádám utca Budapest 14" 0.285070180892944 NA NA "NOT OK"
"22398" " Csaba utca Budapest 12" 0.494917869567871 19.0216745765873 47.5054415 "OK"
"22399" " II/A kerület – Budaliget Budapest 2" 0.46811318397522 NA NA "NOT OK"
"22400" " Király utca Budapest 7" 0.276425123214722 NA NA "NOT OK"
"22401" " Visegrádi utca Budapest 13" 0.285492897033691 NA NA "NOT OK"
"22402" " Almássy utca 6. Budapest 7" 0.484279155731201 19.0721242 47.5000169 "OK"
"22403" " Kerékgyártó utca 2. Budapest 14" 0.273452997207642 NA NA "NOT OK"
"22404" " Szív utca 15. Budapest 6" 0.474462985992432 NA NA "NOT OK"
"22405" " Svábhegy Budapest 12" 0.281630039215088 NA NA "NOT OK"
"22406" " Daruház Budapest 2" 0.447786092758179 NA NA "NOT OK"
"22407" " Daruház Budapest 2" 0.514868021011353 NA NA "NOT OK"
"22408" " Daruház Budapest 2" 0.288488864898682 NA NA "NOT OK"
"22409" " Jókai tér Budapest 6" 0.28662896156311 NA NA "NOT OK"
"22410" " Király utca Budapest 7" 0.267267942428589 NA NA "NOT OK"
"22411" " Hunyadi utca Budapest 19" 0.490844011306763 NA NA "NOT OK"
"22412" " Jósika utca Budapest 7" 0.484983205795288 19.2332451 47.4570629 "OK"
"22413" " Damjanich utca Budapest 7" 0.27705979347229 NA NA "NOT OK"
"22414" " Tahi utca Budapest 13" 0.28201699256897 NA NA "NOT OK"
"22415" " Cházár András utca 2. Budapest 14" 0.472379922866821 NA NA "NOT OK"
"22416" " Ülloi út Budapest 9" 0.50565505027771 19.0634583 47.4888208 "OK"
"22417" " Pesti út Budapest 17" 0.299160003662109 NA NA "NOT OK"
"22418" " Ülloi út Budapest 9" 0.27674388885498 NA NA "NOT OK"
"22419" " Akadémiaújtelep Budapest 17" 0.467064142227173 NA NA "NOT OK"
"22420" " Kossuthfalva Budapest 20" 0.478932857513428 19.1232847 47.4391696 "OK"
"22421" " Baross utca Budapest 20" 0.524047136306763 19.0655861231416 47.4891886 "OK"
"22422" " Mogyoródi út Budapest 14" 0.27662205696106 NA NA "NOT OK"
"22423" " Holló utca Budapest 7" 0.276343822479248 NA NA "NOT OK"
"22424" " Belgrád rakpart Budapest 5" 0.48038911819458 NA NA "NOT OK"
"22425" " Vörösmarty utca Budapest 7" 0.28057599067688 NA NA "NOT OK"
"22426" " Vasláb utca Budapest 10" 0.278014183044434 NA NA "NOT OK"
"22427" " Lavotta utca Budapest 10" 0.496086835861206 19.1575837 47.4764939 "OK"
"22428" " Jókai utca Budapest 6" 0.283352136611938 NA NA "NOT OK"
"22429" " Szinyei Merse Pál utca 25. Budapest 6" 0.47810697555542 NA NA "NOT OK"
"22430" " Margó Tivadar utca Budapest 18" 0.289852857589722 NA NA "NOT OK"
"22431" " Istvánmezo Budapest 14" 0.278529167175293 NA NA "NOT OK"
"22432" " Újpesti lakótelep Budapest 4" 0.6700599193573 19.0983304 47.5627134 "OK"
"22433" " Józsefváros – Palotanegyed Budapest 8" 0.283988952636719 NA NA "NOT OK"
"22434" " Horánszky utca Budapest 8" 0.26918888092041 NA NA "NOT OK"
"22435" " Középso-Erzsébetváros Budapest 7" 0.290755033493042 NA NA "NOT OK"
"22436" " József körút Budapest 8" 0.701851844787598 19.0712771 47.4928942 "OK"
"22437" " Tátra utca Budapest 13" 0.287146091461182 NA NA "NOT OK"
"22438" " Falk Miksa utca Budapest 5" 0.264924049377441 NA NA "NOT OK"
"22439" " Haller utca Budapest 9" 0.284240007400513 NA NA "NOT OK"
"22440" " Belso-Terézváros Budapest 6" 0.475173950195312 NA NA "NOT OK"
"22441" " Pesti út Budapest 17" 0.494642019271851 19.2329991151678 47.48398645 "OK"
"22442" " Pozsonyi út Budapest 13" 0.289194822311401 NA NA "NOT OK"
"22443" " Salétrom utca Budapest 8" 0.278134107589722 NA NA "NOT OK"
"22444" " Széll Kálmán tér 11. Budapest 2" 0.476109981536865 NA NA "NOT OK"
"22445" " Ungvár utca Budapest 14" 0.561748027801514 19.1075719 47.5356377 "OK"
"22446" " Szilaspatak sor Budapest 4" 0.284974098205566 NA NA "NOT OK"
"22447" " Belgrád rakpart 27. Budapest 5" 0.28960394859314 NA NA "NOT OK"
"22448" " Agyagfejto utca Budapest 10" 0.293163061141968 NA NA "NOT OK"
"22449" " Árpád fejedelem útja 69. Budapest 3" 0.698426961898804 19.0418168 47.5316314 "OK"
"22450" " Lujza utca Budapest 8" 0.467325925827026 NA NA "NOT OK"
"22451" " Ülloi út 161. Budapest 9" 0.276643991470337 NA NA "NOT OK"
"22452" " Leányka utca Budapest 22" 0.283484935760498 NA NA "NOT OK"
"22453" " Nánási út Budapest 3" 0.282715082168579 NA NA "NOT OK"
"22454" " Táncsics Mihály utca Budapest 21" 0.534044027328491 19.072301 47.4204709 "OK"
"22455" " Nagy Lajos király útja Budapest 14" 0.290748119354248 NA NA "NOT OK"
"22456" " Táltos utca Budapest 12" 0.275282859802246 NA NA "NOT OK"
"22457" " Somlói út Budapest 11" 0.487756013870239 NA NA "NOT OK"
"22458" " Telepy utca 6. Budapest 9" 0.52144193649292 19.0829695 47.4786906 "OK"
"22459" " Galambóc utca Budapest 11" 0.273566961288452 NA NA "NOT OK"
"22460" " Baross utca Budapest 16" 0.296334981918335 NA NA "NOT OK"
"22461" " József Attila utca Budapest 4" 0.285261154174805 NA NA "NOT OK"
"22462" " Játék utca Budapest 22" 0.693441867828369 19.0389093 47.4304443 "OK"
"22463" " Báróczy utca 15. Budapest 14" 0.283303022384644 NA NA "NOT OK"
"22464" " Erzsébet körút Budapest 7" 0.870100975036621 NA NA "NOT OK"
"22465" " Salétrom utca Budapest 8" 0.283084154129028 NA NA "NOT OK"
"22466" " Pozsonyi út 25. Budapest 13" 0.278247833251953 NA NA "NOT OK"
"22467" " Damjanich utca Budapest 7" 0.27239203453064 NA NA "NOT OK"
"22468" " Király utca Budapest 6" 0.48214316368103 19.0563805 47.4982212 "OK"
"22469" " Petur utca Budapest 3" 0.482704877853394 NA NA "NOT OK"
"22470" " Petur utca Budapest 3" 0.275861978530884 NA NA "NOT OK"
"22471" " Mérleg utca Budapest 5" 0.275918006896973 NA NA "NOT OK"
"22472" " Petur utca Budapest 3" 0.476237058639526 19.0563854 47.5769828 "OK"
"22473" " Petur utca Budapest 3" 0.274169921875 NA NA "NOT OK"
"22474" " Szent István park Budapest 13" 0.476215124130249 NA NA "NOT OK"
"22475" " Petur utca Budapest 3" 0.290863990783691 NA NA "NOT OK"
"22476" " Petur utca Budapest 3" 0.283037900924683 NA NA "NOT OK"
"22477" " Alkotás utca Budapest 12" 0.680580854415894 19.0243085 47.5010136 "OK"
"22478" " Pannónia utca Budapest 13" 0.825297117233276 NA NA "NOT OK"
"22479" " Somogyi Béla utca Budapest 8" 0.267076969146729 NA NA "NOT OK"
"22480" " Pápay Park Budapest 9" 0.283448934555054 NA NA "NOT OK"
"22481" " Petur utca Budapest 3" 0.286401033401489 NA NA "NOT OK"
"22482" " Petur utca Budapest 3" 0.285752058029175 NA NA "NOT OK"
"22483" " Pápay Park Budapest 9" 0.489398002624512 NA NA "NOT OK"
"22484" " Pápay Park Budapest 9" 0.490001916885376 19.0732035483867 47.47428105 "OK"
"22485" " Pápay Park Budapest 9" 0.288866996765137 NA NA "NOT OK"
"22486" " Árpádföld Budapest 16" 0.268994092941284 NA NA "NOT OK"
"22487" " Pápay Park Budapest 9" 0.478459119796753 19.0732035483867 47.47428105 "OK"
"22488" " Havanna utca Budapest 18" 0.480250835418701 NA NA "NOT OK"
"22489" " Karinthy Frigyes út Budapest 11" 0.272308111190796 NA NA "NOT OK"
"22490" " Szarvas utca Budapest 20" 0.281986951828003 NA NA "NOT OK"
"22491" " Futórózsa utca Budapest 16" 0.484914064407349 19.1871012 47.5130078 "OK"
"22492" " Gellérthegy Budapest 11" 0.845781087875366 NA NA "NOT OK"
"22493" " Thököly út Budapest 14" 0.276917934417725 NA NA "NOT OK"
"22494" " Rottenbiller utca Budapest 7" 0.277588844299316 NA NA "NOT OK"
"22495" " Akadémia utca Budapest 5" 0.470402002334595 NA NA "NOT OK"
"22496" " Rózsa utca Budapest 6" 0.266053915023804 NA NA "NOT OK"
"22497" " Újpalota Budapest 15" 0.287888050079346 NA NA "NOT OK"
"22498" " Gvadányi utca Budapest 14" 0.478734970092773 NA NA "NOT OK"
"22499" " Belso-Ferencváros Budapest 9" 0.485266923904419 19.0628229 47.4846472 "OK"
"22500" " Kispest Budapest 19" 0.295152187347412 NA NA "NOT OK"
"22501" " Kassák Lajos utca Budapest 13" 0.283631086349487 NA NA "NOT OK"
"22502" " Gellérthegy Budapest 11" 0.480218887329102 NA NA "NOT OK"
"22503" " Szondi utca Budapest 6" 0.485290050506592 19.0596136 47.5081358 "OK"
"22504" " Gogol utca Budapest 13" 0.28345513343811 NA NA "NOT OK"
"22505" " Hunyadvár utca Budapest 16" 0.273559808731079 NA NA "NOT OK"
"22506" " Nyírpalota út Budapest 15" 0.831087827682495 NA NA "NOT OK"
"22507" " Alkotás utca Budapest 12" 0.283343076705933 NA NA "NOT OK"
"22508" " Veres Pálné utca Budapest 5" 0.288902997970581 NA NA "NOT OK"
"22509" " Oktogon Budapest 6" 0.497199058532715 NA NA "NOT OK"
"22510" " Hold utca Budapest 5" 0.495790004730225 19.0520522 47.5068584 "OK"
"22511" " Ülloi út Budapest 9" 0.291227102279663 NA NA "NOT OK"
"22512" " Angyalföld Budapest 13" 0.283164024353027 NA NA "NOT OK"
"22513" " Ülloi út Budapest 9" 0.476664066314697 NA NA "NOT OK"
"22514" " Felhévíz Budapest 2" 0.479946851730347 19.0370392 47.5174998 "OK"
"22515" " Petofi Sándor utca Budapest 5" 0.260833978652954 NA NA "NOT OK"
"22516" " Nyár utca Budapest 4" 0.283344984054565 NA NA "NOT OK"
"22517" " Kossuth Lajos utca Budapest 5" 0.473028898239136 NA NA "NOT OK"
"22518" " Nagymezo utca Budapest 6" 0.48686695098877 19.0552089 47.5069513 "OK"
"22519" " Kispest-Óváros Budapest 19" 0.482930183410645 NA NA "NOT OK"
"22520" " Kerékgyártó utca Budapest 14" 0.272842884063721 NA NA "NOT OK"
"22521" " Fillér utca Budapest 2" 0.288298845291138 NA NA "NOT OK"
"22522" " Bimbó út Budapest 2" 0.479101181030273 NA NA "NOT OK"
"22523" " Angyalföld – Fiastyúk utcai lakótelep Budapest 13" 0.268810033798218 NA NA "NOT OK"
"22524" " Szív utca 61. Budapest 6" 0.275173187255859 NA NA "NOT OK"
"22525" " Gát utca 12. Budapest 9" 0.505687952041626 19.077588 47.4778632 "OK"
"22526" " Orbánhegy Budapest 12" 0.274390935897827 NA NA "NOT OK"
"22527" " Belváros Budapest 5" 0.479851961135864 NA NA "NOT OK"
"22528" " Eötvös utca Budapest 15" 0.284549951553345 NA NA "NOT OK"
"22529" " Külso-Erzsébetváros Budapest 7" 0.275545120239258 NA NA "NOT OK"
"22530" " Köves út Budapest 23" 0.678011894226074 19.1364782 47.4200629 "OK"
"22531" " Apát utca Budapest 3" 0.267019987106323 NA NA "NOT OK"
"22532" " Péterhegyi út Budapest 11" 0.278788805007935 NA NA "NOT OK"
"22533" " Dob utca Budapest 7" 0.279184818267822 NA NA "NOT OK"
"22534" " Bethlen Gábor utca 43. Budapest 7" 0.4982590675354 NA NA "NOT OK"
"22535" " Garay utca 23. Budapest 7" 0.490729093551636 19.0821919 47.501846 "OK"
"22536" " Páskomliget utca Budapest 15" 0.280993938446045 NA NA "NOT OK"
"22537" " Damjanich utca Budapest 7" 0.287094116210938 NA NA "NOT OK"
"22538" " Visegrádi utca 12. Budapest 13" 0.460078001022339 NA NA "NOT OK"
"22539" " Báthory utca Budapest 5" 0.482373952865601 19.0490987 47.5058886 "OK"
"22540" " Kelenföld Budapest 11" 0.283046960830688 NA NA "NOT OK"
"22541" " Keltike lejto Budapest 11" 0.26832103729248 NA NA "NOT OK"
"22542" " Szentimreváros Budapest 11" 0.478178024291992 NA NA "NOT OK"
"22543" " Karácsony Sándor utca Budapest 8" 0.479882955551147 19.0848533 47.4909428 "OK"
"22544" " Nagymezo utca Budapest 6" 0.276412963867188 NA NA "NOT OK"
"22545" " Józsefváros – Magdolnanegyed Budapest 8" 0.284650087356567 NA NA "NOT OK"
"22546" " Haránt utca Budapest 3" 0.475334882736206 NA NA "NOT OK"
"22547" " Erzsébet királyné útja Budapest 14" 0.539574861526489 19.0970457 47.5197268 "OK"
"22548" " Józsefváros – Magdolnanegyed Budapest 8" 0.304026126861572 NA NA "NOT OK"
"22549" " Belgrád rakpart Budapest 5" 0.278883934020996 NA NA "NOT OK"
"22550" " Gellérthegy Budapest 1" 0.484019041061401 19.038769 47.4845654 "OK"
"22551" " Angyalföld Budapest 13" 0.295264005661011 NA NA "NOT OK"
"22552" " Angyalföld Budapest 13" 0.472891092300415 NA NA "NOT OK"
"22553" " Angyalföld Budapest 13" 0.27200984954834 NA NA "NOT OK"
"22554" " Angyalföld Budapest 13" 0.273092985153198 NA NA "NOT OK"
"22555" " István utca Budapest 7" 0.673099040985107 19.0780394 47.5030393 "OK"
"22556" " Angyalföld Budapest 13" 0.269197940826416 NA NA "NOT OK"
"22557" " Garay tér Budapest 7" 0.275848150253296 NA NA "NOT OK"
"22558" " Újmátyásföld Budapest 16" 0.483145952224731 19.1950525 47.5181214 "OK"
"22559" " Angyalföld Budapest 13" 0.292711973190308 NA NA "NOT OK"
"22560" " Nagy Diófa utca Budapest 7" 0.477024078369141 NA NA "NOT OK"
"22561" " Margit körút 3. Budapest 2" 0.296152830123901 NA NA "NOT OK"
"22562" " Eötvös utca 34. Budapest 6" 0.317096948623657 NA NA "NOT OK"
"22563" " Hajdu28 Budapest 13" 0.477303028106689 NA NA "NOT OK"
"22564" " Dessewffy utca Budapest 6" 0.477432012557983 19.104357 47.5660455 "OK"
"22565" " István utca Budapest 7" 0.291377067565918 NA NA "NOT OK"
"22566" " Szondi utca Budapest 6" 0.281944036483765 NA NA "NOT OK"
"22567" " Kmety György utca Budapest 6" 0.473254203796387 NA NA "NOT OK"
"22568" " Csontváry Kosztka Tivadar utca Budapest 18" 0.481789827346802 19.16601 47.4359602 "OK"
"22569" " Park West Budapest 13" 0.277106046676636 NA NA "NOT OK"
"22570" " Tömo utca Budapest 8" 0.275679111480713 NA NA "NOT OK"
"22571" " Park West Budapest 13" 0.502918004989624 NA NA "NOT OK"
"22572" " Helsinki út Budapest 20" 0.488081932067871 19.1106896 47.4159356 "OK"
"22573" " Tapolcsányi utca 12. Budapest 2" 0.280179977416992 NA NA "NOT OK"
"22574" " Prés utca Budapest 3" 0.289425134658813 NA NA "NOT OK"
"22575" " Park West Budapest 13" 0.565362930297852 23.3263977 42.69877535 "OK"
"22576" " Park West Budapest 13" 0.282119035720825 NA NA "NOT OK"
"22577" " Park West Budapest 13" 0.481192827224731 NA NA "NOT OK"
"22578" " Park West Budapest 13" 0.277473211288452 NA NA "NOT OK"
"22579" " Bajcsy-Zsilinszky út Budapest 5" 0.27521800994873 NA NA "NOT OK"
"22580" " Park West Budapest 13" 0.472053050994873 NA NA "NOT OK"
"22581" " Park West Budapest 13" 0.497201919555664 23.3263977 42.69877535 "OK"
"22582" " Park West Budapest 13" 0.287672996520996 NA NA "NOT OK"
"22583" " Park West Budapest 13" 0.280529975891113 NA NA "NOT OK"
"22584" " Francia út Budapest 14" 0.466507911682129 NA NA "NOT OK"
"22585" " Víziváros – Váralja Budapest 1" 0.478904008865356 NA NA "NOT OK"
"22586" " Nagy Fuvaros utca Budapest 8" 0.281124114990234 NA NA "NOT OK"
"22587" " Damjanich utca Budapest 7" 0.272856950759888 NA NA "NOT OK"
"22588" " Vak Bottyán utca Budapest 19" 0.47014307975769 NA NA "NOT OK"
"22589" " Orczy tér 4/c. Budapest 8" 0.55628514289856 NA NA "NOT OK"
"22590" " Dembinszky utca Budapest 7" 0.26092791557312 NA NA "NOT OK"
"22591" " Istvánmezo Budapest 14" 0.278135061264038 NA NA "NOT OK"
"22592" " Kossuthfalva Budapest 20" 0.475986003875732 19.1232847 47.4391696 "OK"
"22593" " Károli Gáspár tér Budapest 11" 0.474668025970459 NA NA "NOT OK"
"22594" " Meder utca Budapest 13" 0.280904054641724 NA NA "NOT OK"
"22595" " Szentimreváros Budapest 11" 0.275213956832886 NA NA "NOT OK"
"22596" " Andrássy út Budapest 6" 0.49609899520874 19.0756929 47.5134965 "OK"
"22597" " Stoczek utca Budapest 11" 0.282320976257324 NA NA "NOT OK"
"22598" " Ráday utca Budapest 9" 0.473833084106445 NA NA "NOT OK"
"22599" " Péterhegy Budapest 11" 0.262610197067261 NA NA "NOT OK"
"22600" " Kossuth Lajos utca Budapest 5" 0.29216194152832 NA NA "NOT OK"
"22601" " Bem rakpart Budapest 2" 0.688476085662842 19.0406344 47.4993032 "OK"
"22602" " Belváros Budapest 5" 0.288585901260376 NA NA "NOT OK"
"22603" " Bem rakpart Budapest 2" 0.268013954162598 NA NA "NOT OK"
"22604" " Kálvária utca Budapest 8" 0.328582048416138 NA NA "NOT OK"
"22605" " Teréz körút Budapest 6" 0.471931219100952 NA NA "NOT OK"
"22606" " Víg utca Budapest 8" 0.506366968154907 19.0735438 47.4934911 "OK"
"22607" " Jókai tér Budapest 6" 0.284148931503296 NA NA "NOT OK"
"22608" " Víziváros Budapest 2" 0.271825075149536 NA NA "NOT OK"
"22609" " Rottenbiller utca Budapest 7" 0.476049900054932 NA NA "NOT OK"
"22610" " Rákospalota Budapest 15" 0.474501132965088 19.1365016 47.5634365 "OK"
"22611" " Nagymezo utca Budapest 6" 0.28036904335022 NA NA "NOT OK"
"22612" " River Passage Budapest 9" 0.29295015335083 NA NA "NOT OK"
"22613" " Szent László út 40. Budapest 13" 0.508932113647461 NA NA "NOT OK"
"22614" " Csepel-Gyártelep Budapest 21" 0.455487966537476 19.0568683 47.4219285 "OK"
"22615" " Csokonai utca Budapest 4" 0.281501054763794 NA NA "NOT OK"
"22616" " Szegély utca Budapest 10" 0.272011041641235 NA NA "NOT OK"
"22617" " Kossuth Lajos utca Budapest 5" 0.488066911697388 NA NA "NOT OK"
"22618" " Wesselényi utca Budapest 7" 0.508862018585205 19.2487118 47.4667446 "OK"
"22619" " Erzsébetfalva Budapest 20" 0.294048070907593 NA NA "NOT OK"
"22620" " Király utca Budapest 6" 0.281236886978149 NA NA "NOT OK"
"22621" " Vaskapu utca Budapest 9" 0.265598058700562 NA NA "NOT OK"
"22622" " Bauer Sándor utca Budapest 8" 0.672616004943848 19.0821485 47.4935026 "OK"
"22623" " Vaskapu utca Budapest 9" 0.280660152435303 NA NA "NOT OK"
"22624" " Középso-Erzsébetváros Budapest 7" 0.272475004196167 NA NA "NOT OK"
"22625" " Benyovszky Móric utca Budapest 8" 0.286678791046143 NA NA "NOT OK"
"22626" " Külso-Erzsébetváros Budapest 7" 0.479732036590576 NA NA "NOT OK"
"22627" " Hímzo utca Budapest 3" 0.478600978851318 19.0601051 47.595868 "OK"
"22628" " Raktár utca Budapest 3" 0.270741939544678 NA NA "NOT OK"
"22629" " Pasaréti út Budapest 2" 0.278368949890137 NA NA "NOT OK"
"22630" " Bán utca Budapest 12" 0.46498703956604 NA NA "NOT OK"
"22631" " Baross utca Budapest 8" 0.510905027389526 19.2437194434311 47.4674544 "OK"
"22632" " Kálvária tér Budapest 8" 0.289602994918823 NA NA "NOT OK"
"22633" " Kelenföld Budapest 11" 0.503028154373169 19.0411082 47.465171 "OK"
"22634" " Felso erdosor 1. Budapest 6" 0.274998903274536 NA NA "NOT OK"
"22635" " Hunor utca 24-26 Budapest 3" 0.476737976074219 NA NA "NOT OK"
"22636" " Frankel Leó út 14. Budapest 2" 0.27408504486084 NA NA "NOT OK"
"22637" " Szerencs utca Budapest 15" 0.302116870880127 NA NA "NOT OK"
"22638" " Újlak utca Budapest 17" 0.485052108764648 NA NA "NOT OK"
"22639" " Leányka utca Budapest 22" 0.497884035110474 19.0364898 47.4345058 "OK"
"22640" " Halomi út Budapest 18" 0.265386819839478 NA NA "NOT OK"
"22641" " Tisza utca Budapest 13" 0.290859222412109 NA NA "NOT OK"
"22642" " Boröndös utca 26. Budapest 4" 0.498126983642578 19.1126511 47.585909 "OK"
"22643" " Baross utca Budapest 20" 0.288244009017944 NA NA "NOT OK"
"22644" " Gyenes utca Budapest 3" 0.477495908737183 NA NA "NOT OK"
"22645" " Marek József utca 75.5 Budapest 7" 0.27451491355896 NA NA "NOT OK"
"22646" " Erzsébet királyné útja Budapest 14" 0.488730907440186 19.0970457 47.5197268 "OK"
