"address","lon","lat","as.character.d.display_name.","elapsed_time"
" Baross utca 75. Budapest VIII. kerület",19.0769671,47.4893519,"Virágszalon, 75, Baross utca, Csarnok negyed, VIII. kerület, Budapest, Közép-Magyarország, 1082, Magyarország",0.317739009857178
" Alsórákos Budapest XIV. kerület",19.1282801,47.5251778,"Alsórákos, XIV. kerület, Budapest, Közép-Magyarország, Magyarország",0.273644924163818
" Virányos Budapest XII. kerület",18.9896099,47.5143247,"Virányos, XII. kerület, Budapest, Közép-Magyarország, Magyarország",0.262207984924316
" Petofi Sándor utca Budapest V. kerület",19.0550132,47.4936642,"Petofi Sándor utca, Belváros, V. kerület, Budapest, Közép-Magyarország, 1052, Magyarország",0.292208194732666
" Kerepesdulo Budapest VIII. kerület",19.09167,47.4973758,"Kerepesdulo, VIII. kerület, Budapest, Közép-Magyarország, Magyarország",0.254895925521851
" Erzsébetfalva – Pesterzsébeti lakótelep Budapest XX. kerület",NA,NA,NA,0.274086952209473
" Nefelejcs utca Budapest VII. kerület",19.0790669,47.5058148,"Nefelejcs utca, Ligetváros, Erzsébetváros, VII. kerület, Budapest, Közép-Magyarország, 1078, Magyarország",0.25921893119812
" Rákóczi utca Budapest XIX. kerület",19.1260825,47.4469201,"Rákóczi utca, Kispest, XIX. kerület, Budapest, Közép-Magyarország, 1196, Magyarország",0.283771991729736
" Angol utca Budapest XIV. kerület",19.1137855,47.5165577,"Angol utca, Kiszugló, XIV. kerület, Budapest, Közép-Magyarország, 1149, Magyarország",0.265182971954346
" Budatétény – Rózsakert utcai lakótelep Budapest XXII. kerület",19.0079259,47.4166826,"Budatétény, Kápolna utca, Sándor utca, Rózsakert utcai lakótelep, Budatétény, XXII. kerület, Budapest, Közép-Magyarország, 1223, Magyarország",0.266815900802612
" Bajza utca Budapest VI. kerület",19.0759424,47.5079253,"Bajza utca, Ligetváros, Erzsébetváros, VII. kerület, Budapest, Közép-Magyarország, 1071, Magyarország",0.275633096694946
" Wesselényi utca Budapest VII. kerület",19.0727569,47.5028785,"Wesselényi utca, Ligetváros, Erzsébetváros, VII. kerület, Budapest, Közép-Magyarország, 1077, Magyarország",0.279083013534546
" Külso-Terézváros Budapest VI. kerület",19.0253263,47.5091897,"külso lépcso, Fény utcai piac, Országút, II. kerület, Budapest, Közép-Magyarország, 1024, Magyarország",0.26474404335022
" Külso-Erzsébetváros Budapest VII. kerület",NA,NA,NA,0.301673173904419
" Kissvábhegy Budapest XII. kerület",19.0125691,47.5022677,"Kissvábhegy, XII. kerület, Budapest, Közép-Magyarország, 1122, Magyarország",0.267948865890503
" Keve utca Budapest III. kerület",19.0576207,47.5742296,"Keve utca, Pók utcai lakótelep, Rómaifürdo, III. kerület, Budapest, Közép-Magyarország, 1031, Magyarország",0.285932064056396
" Krisztinaváros Budapest XII. kerület",NA,NA,NA,0.26102614402771
" Belso-Ferencváros Budapest IX. kerület",19.0628229,47.4846472,"Belso-Ferencváros, IX. kerület, Budapest, Közép-Magyarország, Magyarország",0.277498006820679
" Dob utca Budapest VII. kerület",19.072024,47.5042257,"Dob utca, Ligetváros, Erzsébetváros, VII. kerület, Budapest, Közép-Magyarország, 1073, Magyarország",0.279161930084229
" József Attila-lakótelep Budapest IX. kerület",19.1148204,47.4646023,"József Attila-lakótelep, IX. kerület, Budapest, Közép-Magyarország, Magyarország",0.30515193939209
" Belso-Ferencváros Budapest IX. kerület",19.0628229,47.4846472,"Belso-Ferencváros, IX. kerület, Budapest, Közép-Magyarország, Magyarország",0.260639905929565
" Rózsadomb Budapest II. kerület",19.0282878,47.5173286,"Rózsadomb, II. kerület, Budapest, Közép-Magyarország, 1277, Magyarország",0.261531114578247
" Újpest Budapest IV. kerület",19.0920734,47.5671397,"Újpest, IV. kerület, Budapest, Közép-Magyarország, Magyarország",0.268703937530518
" Újpest Budapest IV. kerület",19.0920734,47.5671397,"Újpest, IV. kerület, Budapest, Közép-Magyarország, Magyarország",0.266043901443481
" Pap Károly utca 12. Budapest XIII. kerület",19.07145,47.5319018,"12, Pap Károly utca, Országbíró utcai lakótelep, Angyalföld, XIII. kerület, Budapest, Közép-Magyarország, 1139, Magyarország",0.271929979324341
" Reitter Ferenc utca 18-20. Budapest XIII. kerület",19.0826907,47.52643505,"18, Reitter Ferenc utca, Országbíró utcai lakótelep, Angyalföld, XIII. kerület, Budapest, Közép-Magyarország, 1135, Magyarország",0.302552938461304
" Ozgida utca Budapest II. kerület",19.0133653,47.5255176,"Ozgida utca, Vérhalom, II. kerület, Budapest, Közép-Magyarország, 1025, Magyarország",0.284189939498901
" Dráva utca Budapest XIII. kerület",19.060052,47.5253354,"Dráva utca, Újlipótváros, XIII. kerület, Budapest, Közép-Magyarország, 1133, Magyarország",0.269361019134521
" Németvölgy Budapest XII. kerület",19.0178434,47.4895251,"Németvölgy, XII. kerület, Budapest, Közép-Magyarország, Magyarország",0.265213966369629
" Külso-Terézváros Budapest VI. kerület",19.0253263,47.5091897,"külso lépcso, Fény utcai piac, Országút, II. kerület, Budapest, Közép-Magyarország, 1024, Magyarország",0.277385950088501
" Óhegy utca Budapest X. kerület",19.1413207,47.479928,"Óhegy utca, Óhegyi lakótelep, Óhegy, X. kerület, Budapest, Közép-Magyarország, 1103, Magyarország",0.267580032348633
" Albertfalva – Kondorosi lakónegyed Budapest XI. kerület",NA,NA,NA,0.269142150878906
" Józsefváros – Népszínháznegyed Budapest VIII. kerület",NA,NA,NA,0.263050079345703
" Király utca Budapest VI. kerület",19.0658057,47.5034778,"Király utca, Terézváros, VI. kerület, Budapest, Közép-Magyarország, 1073, Magyarország",0.290892839431763
" Ady Endre út 97-99 Budapest XIX. kerület",19.1492895,47.447841,"Fodrászattörténeti Gyujtemény, 97-99, Ady Endre út, Kispest-Kertváros, Kispest, XIX. kerület, Budapest, Közép-Magyarország, 1195, Magyarország",0.277071952819824
" Thököly út Budapest XIV. kerület",19.0964876,47.5096868,"Thököly út, Istvánmezo, XIV. kerület, Budapest, Közép-Magyarország, 1143, Magyarország",0.25447678565979
" István utca Budapest VII. kerület",19.0851363,47.5063724,"István utca, Ligetváros, Erzsébetváros, VII. kerület, Budapest, Közép-Magyarország, 1078, Magyarország",0.267264127731323
" Valéria utca Budapest III. kerület",19.042872,47.5840794,"Valéria utca, Róka-hegy, Csillaghegy, III. kerület, Budapest, Közép-Magyarország, 1038, Magyarország",0.251751899719238
" Hollós Korvin Lajos utca Budapest III. kerület",19.0509653,47.597314,"Hollós Korvin Lajos utca, Pusztadomb, Békásmegyer, III. kerület, Budapest, Közép-Magyarország, 1039, Magyarország",0.268943071365356
" Külso-Terézváros Budapest VI. kerület",19.0253263,47.5091897,"külso lépcso, Fény utcai piac, Országút, II. kerület, Budapest, Közép-Magyarország, 1024, Magyarország",0.261818170547485
" Külso-Terézváros Budapest VI. kerület",19.0253263,47.5091897,"külso lépcso, Fény utcai piac, Országút, II. kerület, Budapest, Közép-Magyarország, 1024, Magyarország",0.270968914031982
" Víziváros Budapest II. kerület",19.032491,47.5079913,"Gastro Buda étterem & kávézó, 6-12, Kapás utca, Víziváros, I. kerület, Budapest, Közép-Magyarország, 1015, Magyarország",0.531450033187866
" Külso-Terézváros Budapest VI. kerület",19.0253263,47.5091897,"külso lépcso, Fény utcai piac, Országút, II. kerület, Budapest, Közép-Magyarország, 1024, Magyarország",0.264851808547974
" Kossuthfalva Budapest XX. kerület",19.1232847,47.4391696,"Kossuthfalva, XX. kerület, Budapest, Közép-Magyarország, Magyarország",0.268757820129395
" Bajcsy-Zsilinszky út Budapest V. kerület",19.0553621,47.4999104,"Bajcsy-Zsilinszky út, Andrássy út, Lipótváros, V. kerület, Budapest, Közép-Magyarország, 1061, Magyarország",0.280277967453003
" Madárhegy Budapest XI. kerület",18.9885881,47.4677382,"Madárhegy, XI. kerület, Budapest, Közép-Magyarország, Magyarország",0.270473003387451
" Kresz Géza utca Budapest XIII. kerület",19.0572569,47.5151123,"Kresz Géza utca, Újlipótváros, XIII. kerület, Budapest, Közép-Magyarország, 1132, Magyarország",0.265435218811035
" Gát utca Budapest IX. kerület",19.0797335,47.4767486,"Gát utca, Középso-Ferencváros, IX. kerület, Budapest, Közép-Magyarország, 1096, Magyarország",0.26853609085083
" Újpalota Budapest XV. kerület",19.1457198,47.5377939,"Újpalota, XV. kerület, Budapest, Közép-Magyarország, Magyarország",0.31761908531189
" Nádastó park Budapest XV. kerület",19.1357636,47.5442867,"Nádastó park, Újpalotai lakótelep, Újpalota, XV. kerület, Budapest, Közép-Magyarország, 1156, Magyarország",0.261080980300903
" Apály utca Budapest XIII. kerület",19.0687464,47.5276967,"Apály utca, Loportárdulo, Angyalföld, XIII. kerület, Budapest, Közép-Magyarország, 1134, Magyarország",0.259213924407959
" Havanna-lakótelep Budapest XVIII. kerület",19.1669224,47.4387135,"Havanna-lakótelep, XVIII. kerület, Budapest, Közép-Magyarország, 1181, Magyarország",0.748721837997437
" Esztergomi út Budapest XIII. kerület",19.0641339,47.5348915,"Esztergomi út, Göncz Árpád városközpont, XIII. kerület, Budapest, Közép-Magyarország, 1138, Magyarország",0.559629201889038
" Józsefváros – Népszínháznegyed Budapest VIII. kerület",NA,NA,NA,0.449609994888306
" Rákospalota Budapest XV. kerület",19.1365016,47.5634365,"Rákospalota, XV. kerület, Budapest, Közép-Magyarország, Magyarország",0.283387899398804
" Pasarét Budapest II. kerület",18.9973722,47.5202876,"Pasarét, II. kerület, Budapest, Közép-Magyarország, 1280, Magyarország",0.265594005584717
" Külso-Ferencváros Budapest IX. kerület",19.0943789,47.4577147,"Külso-Ferencváros, IX. kerület, Budapest, Közép-Magyarország, Magyarország",0.287213087081909
" Alsórákos Budapest XIV. kerület",19.1282801,47.5251778,"Alsórákos, XIV. kerület, Budapest, Közép-Magyarország, Magyarország",0.264305114746094
" Muraközi utca Budapest II. kerület",19.0183071,47.5247931,"Muraközi utca, Vérhalom, II. kerület, Budapest, Közép-Magyarország, 1025, Magyarország",0.268231153488159
" Ozgida utca Budapest II. kerület",19.0133653,47.5255176,"Ozgida utca, Vérhalom, II. kerület, Budapest, Közép-Magyarország, 1025, Magyarország",0.250594854354858
" Csobánc utca Budapest VIII. kerület",19.0892427,47.4885338,"Csobánc utca, Orczy negyed, VIII. kerület, Budapest, Közép-Magyarország, 1086, Magyarország",0.270080089569092
" Asbóth utca Budapest VII. kerület",19.0580915,47.4970581,"Asbóth utca, Erzsébetváros, VII. kerület, Budapest, Közép-Magyarország, 1075, Magyarország",0.265028953552246
" Országút Budapest II. kerület",19.0272866,47.5117089,"Országút, II. kerület, Budapest, Közép-Magyarország, 1024, Magyarország",0.272351980209351
" Kissvábhegy Budapest XII. kerület",19.0125691,47.5022677,"Kissvábhegy, XII. kerület, Budapest, Közép-Magyarország, 1122, Magyarország",0.255384922027588
" Vörösmarty tér 5. Budapest V. kerület",19.0511271,47.4970477,"5, Vörösmarty tér, Belváros, V. kerület, Budapest, Közép-Magyarország, 1052, Magyarország",0.282910108566284
" Baross utca Budapest VIII. kerület",19.0910113,47.4894158,"Baross utca, Orczy negyed, VIII. kerület, Budapest, Közép-Magyarország, 1086, Magyarország",0.265231847763062
" Baross utca Budapest VIII. kerület",19.0910113,47.4894158,"Baross utca, Orczy negyed, VIII. kerület, Budapest, Közép-Magyarország, 1086, Magyarország",0.279664039611816
" Országút Budapest II. kerület",19.0272866,47.5117089,"Országút, II. kerület, Budapest, Közép-Magyarország, 1024, Magyarország",0.263088941574097
" Víziváros – Váralja Budapest I. kerület",NA,NA,NA,0.253519058227539
" Vérhalom Budapest II. kerület",19.0154929,47.5239802,"Vérhalom, II. kerület, Budapest, Közép-Magyarország, Magyarország",0.257270097732544
" Hajnóczy József utca 6. Budapest XII. kerület",19.0235087137671,47.5039887,"6, Hajnóczy József utca, Vérmezo, Krisztinaváros, XII. kerület, Budapest, Közép-Magyarország, 1122, Magyarország",0.277483940124512
" Páskom park Budapest XV. kerület",19.1428714,47.5386006,"Páskom park, Újpalotai lakótelep, Újpalota, XV. kerület, Budapest, Közép-Magyarország, 1157, Magyarország",0.269645929336548
" Herminamezo Budapest XIV. kerület",19.0997228,47.5186841,"Herminamezo, XIV. kerület, Budapest, Közép-Magyarország, Magyarország",0.254602193832397
" Hárshegyi út Budapest II. kerület",18.9690569,47.5229968,"Hárshegyi út, Kurucles, II. kerület, Budapest, Közép-Magyarország, 1021, Magyarország",0.272409915924072
" Belváros Budapest V. kerület",19.0546939,47.4919178,"Belváros, V. kerület, Budapest, Közép-Magyarország, Magyarország",0.283531188964844
" Józsefváros – Magdolnanegyed Budapest VIII. kerület",NA,NA,NA,0.257290840148926
" Középso-Erzsébetváros Budapest VII. kerület",NA,NA,NA,0.274272203445435
" Havanna-lakótelep Budapest XVIII. kerület",19.1669224,47.4387135,"Havanna-lakótelep, XVIII. kerület, Budapest, Közép-Magyarország, 1181, Magyarország",0.273733139038086
" Külso-Erzsébetváros Budapest VII. kerület",NA,NA,NA,0.276676177978516
" Vérhalom Budapest II. kerület",19.0154929,47.5239802,"Vérhalom, II. kerület, Budapest, Közép-Magyarország, Magyarország",0.27196216583252
" József nádor tér Budapest V. kerület",19.0497673,47.4987467,"József nádor tér, Lipótváros, V. kerület, Budapest, Közép-Magyarország, 1051, Magyarország",0.523885011672974
" István utca Budapest VII. kerület",19.0851363,47.5063724,"István utca, Ligetváros, Erzsébetváros, VII. kerület, Budapest, Közép-Magyarország, 1078, Magyarország",0.258871078491211
" Szövoszék utca Budapest X. kerület",19.1618322,47.4708096,"Szövoszék utca, Újhegy, X. kerület, Budapest, Közép-Magyarország, 1108, Magyarország",0.28794002532959
" Árpád fejedelem útja Budapest II. kerület",19.0396413,47.5151011,"Árpád fejedelem útja, Felhévíz, II. kerület, Budapest, Közép-Magyarország, 1023, Magyarország",0.271177053451538
" Frankel Leó út Budapest II. kerület",19.0380142,47.5125221,"Frankel Leó út, Felhévíz, II. kerület, Budapest, Közép-Magyarország, 1027, Magyarország",0.278251886367798
" Albertfalva – Kondorosi lakónegyed Budapest XI. kerület",NA,NA,NA,0.259979009628296
" Lágymányos – Muegyetem környéke Budapest XI. kerület",NA,NA,NA,0.263738870620728
" Lágymányos – Muegyetem környéke Budapest XI. kerület",NA,NA,NA,0.259557008743286
" József körút Budapest VIII. kerület",19.0704712,47.4967124,"József körút, Palotanegyed, VIII. kerület, Budapest, Közép-Magyarország, 1085, Magyarország",0.278995990753174
" Kelenföld Budapest XI. kerület",19.0411082,47.465171,"Kelenföld, XI. kerület, Budapest, Közép-Magyarország, Magyarország",0.261400938034058
" Eötvös utca Budapest VI. kerület",19.0632216,47.5068219,"Eötvös utca, Terézváros, VI. kerület, Budapest, Közép-Magyarország, 1067, Magyarország",0.27496600151062
" Ormezoi lakótelep Budapest XI. kerület",NA,NA,NA,0.259289026260376
" Dózsa György út Budapest XIII. kerület",19.0635372,47.5248671,"Dózsa György út, Váci út, Újlipótváros, XIII. kerület, Budapest, Közép-Magyarország, 1134, Magyarország",0.265571117401123
" Ihász utca Budapest X. kerület",19.1334621,47.4785932,"Ihász utca, Óhegyi lakótelep, Óhegy, X. kerület, Budapest, Közép-Magyarország, 1105, Magyarország",0.287539958953857
" Kékvirág utca Budapest X. kerület",19.1160941,47.4712173,"Kékvirág utca, Gyárdulo, X. kerület, Budapest, Közép-Magyarország, 1107, Magyarország",0.257114171981812
" Báthory utca Budapest V. kerület",19.0490987,47.5058886,"Báthory utca, Lipótváros, V. kerület, Budapest, Közép-Magyarország, 1054, Magyarország",0.246386051177979
" Országút Budapest II. kerület",19.0272866,47.5117089,"Országút, II. kerület, Budapest, Közép-Magyarország, 1024, Magyarország",0.260539054870605
" Szemlohegy Budapest II. kerület",19.0281792,47.5243288,"Szemlohegy, II. kerület, Budapest, Közép-Magyarország, Magyarország",0.268221139907837
" Hegyalatti utca Budapest XVII. kerület",19.2922181,47.4677506,"Hegyalatti utca, Strázsahegy, Rákoskert, XVII. kerület, Budapest, Közép-Magyarország, 1171, Magyarország",0.301813125610352
" Harmat utca 22. Budapest X. kerület",19.1363359,47.4895131,"Harmat utca, Ligettelek, X. kerület, Budapest, Közép-Magyarország, 1102, Magyarország",0.377528190612793
" Tüske utca Budapest II. kerület",19.0066149,47.5222311,"Tüske utca, Törökvész, II. kerület, Budapest, Közép-Magyarország, 1026, Magyarország",0.261503219604492
" Virányos Budapest XII. kerület",18.9896099,47.5143247,"Virányos, XII. kerület, Budapest, Közép-Magyarország, Magyarország",0.299225091934204
" Horváth Mihály tér Budapest VIII. kerület",19.0742831,47.4896644,"Horváth Mihály tér, Csarnok negyed, VIII. kerület, Budapest, Közép-Magyarország, 1082, Magyarország",0.274178981781006
" Külso-Erzsébetváros Budapest VII. kerület",NA,NA,NA,0.258510112762451
" Frangepán utca 28-30 Budapest XIII. kerület",19.0742486333333,47.5355333666667,"28, Frangepán utca, Országbíró utcai lakótelep, Angyalföld, XIII. kerület, Budapest, Közép-Magyarország, 1139, Magyarország",0.263894081115723
